origin_iata,dest_iata,anchor_annual,anchor_weekly,years_used,first_year,last_year,method
WUH,ICN,58095.22,1117.2157,8,2015,2025,kr_trend_wm_max_recent_v2
DAD,MWX,58047.0,1116.2885,2,2018,2019,kr_trend_wm_max_recent_v2
GMP,NGO,57852.75,1112.5529,2,2015,2025,kr_trend_wm_max_recent_v2
NGO,GMP,57813.15,1111.7914,3,2015,2025,kr_trend_wm_max_recent_v2
ICN,WAW,57796.69,1111.4749,7,2016,2025,kr_trend_wm_max_recent_v2
WAW,ICN,57598.99,1107.6729,7,2016,2025,kr_trend_wm_max_recent_v2
CJU,KIX,57468.62,1105.1658,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,WUH,57312.62,1102.1657,8,2015,2025,kr_trend_wm_max_recent_v2
KLO,PUS,57173.64,1099.4931,5,2015,2019,kr_trend_wm_max_recent_v2
TAE,BKK,56997.64,1096.1085,7,2015,2025,kr_trend_wm_max_recent_v2
KIX,CJU,56984.63,1095.8583,8,2015,2025,kr_trend_wm_max_recent_v2
PKX,GMP,56899.43,1094.2198,3,2023,2025,kr_trend_wm_max_recent_v2
BKK,TAE,56782.08,1091.963,7,2015,2025,kr_trend_wm_max_recent_v2
HPH,ICN,56752.91,1091.4022,7,2016,2025,kr_trend_wm_max_recent_v2
MDG,ICN,56677.0,1089.9423,8,2015,2025,kr_trend_wm_max_recent_v2
GMP,PKX,56191.72,1080.6099,3,2023,2025,kr_trend_wm_max_recent_v2
PUS,KLO,56138.96,1079.5955,5,2015,2019,kr_trend_wm_max_recent_v2
BNE,ICN,56126.0,1079.3462,8,2015,2025,kr_trend_wm_max_recent_v2
HKG,CJU,55968.73,1076.3217,8,2015,2025,kr_trend_wm_max_recent_v2
CJU,KUL,55324.0,1063.9231,3,2017,2019,kr_trend_wm_max_recent_v2
ICN,EWR,55242.33,1062.3526,6,2015,2025,kr_trend_wm_max_recent_v2
MFM,PUS,54787.0,1053.5962,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,MDG,54666.07,1051.2706,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,IAH,54127.98,1040.9226,3,2015,2017,kr_trend_wm_max_recent_v2
KKJ,ICN,53471.0,1028.2885,7,2016,2025,kr_trend_wm_max_recent_v2
EWR,ICN,53469.82,1028.2657,6,2015,2025,kr_trend_wm_max_recent_v2
CJU,HKG,53381.96,1026.5762,8,2015,2025,kr_trend_wm_max_recent_v2
RMQ,ICN,53102.0,1021.1923,7,2015,2025,kr_trend_wm_max_recent_v2
ICN,KKJ,52826.0,1015.8846,7,2016,2025,kr_trend_wm_max_recent_v2
PUS,MFM,52217.0,1004.1731,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,HPH,51936.0,998.7692,7,2016,2025,kr_trend_wm_max_recent_v2
ICN,RMQ,51813.0,996.4038,7,2015,2025,kr_trend_wm_max_recent_v2
CJJ,CXR,51231.76,985.2261,3,2023,2025,kr_trend_wm_max_recent_v2
CXR,CJJ,50912.94,979.095,3,2023,2025,kr_trend_wm_max_recent_v2
PUS,NGO,50824.58,977.3958,8,2015,2025,kr_trend_wm_max_recent_v2
FUK,CJJ,50822.37,977.3532,4,2018,2025,kr_trend_wm_max_recent_v2
NGO,PUS,49780.02,957.3081,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,TAK,49262.21,947.3502,8,2015,2025,kr_trend_wm_max_recent_v2
CTS,TAE,49020.0,942.6923,5,2016,2025,kr_trend_wm_max_recent_v2
TAK,ICN,48738.39,937.2767,8,2015,2025,kr_trend_wm_max_recent_v2
CJJ,FUK,48688.47,936.3166,4,2018,2025,kr_trend_wm_max_recent_v2
CGO,ICN,48584.64,934.32,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,KHV,48013.29,923.3326,5,2015,2019,kr_trend_wm_max_recent_v2
TAE,ICN,47921.64,921.57,8,2015,2025,kr_trend_wm_max_recent_v2
TAE,CTS,47909.0,921.3269,5,2016,2025,kr_trend_wm_max_recent_v2
IAH,ICN,47827.58,919.7612,3,2015,2017,kr_trend_wm_max_recent_v2
KHV,ICN,47721.46,917.7204,5,2015,2019,kr_trend_wm_max_recent_v2
SIN,PUS,47556.79,914.5537,4,2019,2025,kr_trend_wm_max_recent_v2
TPE,CJJ,46969.0,903.25,5,2018,2025,kr_trend_wm_max_recent_v2
TSN,CJU,46918.98,902.2881,7,2015,2024,kr_trend_wm_max_recent_v2
CJJ,DAD,46723.48,898.5285,5,2018,2025,kr_trend_wm_max_recent_v2
CJJ,TPE,46653.0,897.1731,5,2018,2025,kr_trend_wm_max_recent_v2
CJU,SIN,46425.95,892.8067,5,2016,2025,kr_trend_wm_max_recent_v2
SIN,CJU,46421.38,892.7189,5,2016,2025,kr_trend_wm_max_recent_v2
PUS,SIN,46280.96,890.0185,4,2019,2025,kr_trend_wm_max_recent_v2
ICN,TAE,45402.24,873.12,8,2015,2025,kr_trend_wm_max_recent_v2
BUD,ICN,45364.68,872.3977,4,2019,2025,kr_trend_wm_max_recent_v2
ICN,SDJ,45322.95,871.5951,8,2015,2025,kr_trend_wm_max_recent_v2
NKG,CJU,44887.0,863.2115,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,OKJ,44759.63,860.7621,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,BUD,44665.85,858.9586,4,2019,2025,kr_trend_wm_max_recent_v2
OKJ,ICN,44536.78,856.4765,8,2015,2025,kr_trend_wm_max_recent_v2
CJU,TSN,44409.78,854.0342,7,2015,2024,kr_trend_wm_max_recent_v2
SDJ,ICN,43992.0,846.0,8,2015,2025,kr_trend_wm_max_recent_v2
CJU,NKG,43907.0,844.3654,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,MEX,43823.0,842.75,5,2017,2025,kr_trend_wm_max_recent_v2
ICN,VIE,43059.0,828.0577,8,2015,2025,kr_trend_wm_max_recent_v2
TAE,CEB,42744.83,822.016,7,2016,2025,kr_trend_wm_max_recent_v2
ICN,KTI,42608.42,819.3927,1,2025,2025,kr_trend_wm_max_recent_v2
ICN,CGO,42455.46,816.4512,8,2015,2025,kr_trend_wm_max_recent_v2
TAE,PVG,42354.48,814.5092,8,2015,2025,kr_trend_wm_max_recent_v2
VIE,ICN,42094.28,809.5054,8,2015,2025,kr_trend_wm_max_recent_v2
CEB,TAE,41405.84,796.2661,7,2016,2025,kr_trend_wm_max_recent_v2
ICN,MAD,40905.11,786.6368,8,2015,2025,kr_trend_wm_max_recent_v2
MAD,ICN,40806.61,784.7425,8,2015,2025,kr_trend_wm_max_recent_v2
PVG,TAE,40675.56,782.2223,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,KMG,40534.8,779.5154,8,2015,2025,kr_trend_wm_max_recent_v2
YNJ,PUS,40519.42,779.2196,8,2015,2025,kr_trend_wm_max_recent_v2
CJJ,YNJ,40125.76,771.6492,8,2015,2025,kr_trend_wm_max_recent_v2
MXP,ICN,40072.72,770.6292,8,2015,2025,kr_trend_wm_max_recent_v2
KMG,ICN,39553.56,760.6454,8,2015,2025,kr_trend_wm_max_recent_v2
YNJ,CJJ,39484.22,759.3119,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,JHB,39319.0,756.1346,2,2018,2019,kr_trend_wm_max_recent_v2
ICN,KMJ,39143.33,752.7564,8,2015,2025,kr_trend_wm_max_recent_v2
KMJ,ICN,38677.71,743.8022,8,2015,2025,kr_trend_wm_max_recent_v2
BKK,CJU,38661.93,743.4987,7,2015,2025,kr_trend_wm_max_recent_v2
CJU,BKK,38572.79,741.7844,7,2015,2025,kr_trend_wm_max_recent_v2
ICN,MXP,38260.13,735.7718,8,2015,2025,kr_trend_wm_max_recent_v2
PUS,YNJ,38105.16,732.7915,8,2015,2025,kr_trend_wm_max_recent_v2
NGB,CJU,37567.41,722.4501,8,2015,2025,kr_trend_wm_max_recent_v2
MEX,ICN,37259.28,716.5246,5,2017,2025,kr_trend_wm_max_recent_v2
KTI,ICN,36817.96,708.0376,1,2025,2025,kr_trend_wm_max_recent_v2
VCE,ICN,36684.0,705.4615,2,2018,2019,kr_trend_wm_max_recent_v2
JHB,ICN,36610.0,704.0385,2,2018,2019,kr_trend_wm_max_recent_v2
PUS,DYG,36458.0,701.1154,8,2015,2025,kr_trend_wm_max_recent_v2
KTM,ICN,36306.22,698.1965,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,VCE,36039.0,693.0577,2,2018,2019,kr_trend_wm_max_recent_v2
CRK,PUS,35899.8,690.3807,8,2015,2025,kr_trend_wm_max_recent_v2
CJU,NGB,35788.8,688.2461,8,2015,2025,kr_trend_wm_max_recent_v2
DYG,PUS,35779.0,688.0577,8,2015,2025,kr_trend_wm_max_recent_v2
KPO,GMP,35752.0,687.5385,7,2016,2025,kr_trend_wm_max_recent_v2
SPN,PUS,35556.71,683.7829,8,2015,2025,kr_trend_wm_max_recent_v2
PUS,CRK,35169.88,676.3439,8,2015,2025,kr_trend_wm_max_recent_v2
PUS,SPN,34981.37,672.7186,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,SLC,34455.07,662.5974,1,2025,2025,kr_trend_wm_max_recent_v2
PUS,CAN,34331.0,660.2115,5,2015,2019,kr_trend_wm_max_recent_v2
CAN,PUS,34141.44,656.5662,5,2015,2019,kr_trend_wm_max_recent_v2
SLC,ICN,34049.26,654.7935,1,2025,2025,kr_trend_wm_max_recent_v2
ICN,KTM,33662.14,647.3489,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,SYX,33628.0,646.6923,8,2015,2025,kr_trend_wm_max_recent_v2
SYX,ICN,33605.0,646.25,8,2015,2025,kr_trend_wm_max_recent_v2
ZRH,ICN,33572.72,645.6293,8,2015,2025,kr_trend_wm_max_recent_v2
SHE,PUS,33511.08,644.4438,8,2015,2025,kr_trend_wm_max_recent_v2
UBN,PUS,33491.21,644.0617,3,2023,2025,kr_trend_wm_max_recent_v2
ICN,DLI,33114.32,636.8138,3,2023,2025,kr_trend_wm_max_recent_v2
GMP,KPO,33048.0,635.5385,7,2016,2025,kr_trend_wm_max_recent_v2
PUS,UBN,32616.27,627.236,3,2023,2025,kr_trend_wm_max_recent_v2
ICN,MYJ,32232.04,619.847,8,2015,2025,kr_trend_wm_max_recent_v2
MYJ,ICN,31955.81,614.5349,8,2015,2025,kr_trend_wm_max_recent_v2
OIT,ICN,31950.15,614.426,8,2015,2025,kr_trend_wm_max_recent_v2
OKA,TAE,31923.0,613.9038,3,2017,2019,kr_trend_wm_max_recent_v2
FSZ,ICN,31853.0,612.5577,8,2015,2025,kr_trend_wm_max_recent_v2
DLI,ICN,31795.06,611.4435,3,2023,2025,kr_trend_wm_max_recent_v2
ICN,FSZ,31781.0,611.1731,8,2015,2025,kr_trend_wm_max_recent_v2
TAE,OKA,31723.0,610.0577,3,2017,2019,kr_trend_wm_max_recent_v2
HSG,ICN,31551.0,606.75,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,KOJ,31435.2,604.5231,8,2015,2025,kr_trend_wm_max_recent_v2
KWL,ICN,31281.36,601.5646,7,2015,2025,kr_trend_wm_max_recent_v2
ICN,OIT,31070.13,597.5026,8,2015,2025,kr_trend_wm_max_recent_v2
PUS,SHE,31051.86,597.1512,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,KWL,30975.36,595.68,7,2015,2025,kr_trend_wm_max_recent_v2
KOJ,ICN,30923.46,594.6819,8,2015,2025,kr_trend_wm_max_recent_v2
CJU,ICN,30750.62,591.3582,2,2015,2016,kr_trend_wm_max_recent_v2
CJU,HIN,30197.61,580.7233,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,HSG,29972.0,576.3846,8,2015,2025,kr_trend_wm_max_recent_v2
TAE,CXR,29859.23,574.2159,3,2019,2025,kr_trend_wm_max_recent_v2
KKJ,PUS,29565.0,568.5577,4,2016,2019,kr_trend_wm_max_recent_v2
BOM,ICN,29525.0,567.7885,5,2015,2019,kr_trend_wm_max_recent_v2
CJJ,DMK,29383.83,565.0736,2,2023,2024,kr_trend_wm_max_recent_v2
UUS,ICN,29359.89,564.6133,5,2015,2019,kr_trend_wm_max_recent_v2
ICN,UUS,29061.14,558.8681,5,2015,2019,kr_trend_wm_max_recent_v2
ICN,TLV,28931.28,556.3708,6,2015,2023,kr_trend_wm_max_recent_v2
ICN,BOM,28812.0,554.0769,5,2015,2019,kr_trend_wm_max_recent_v2
TLV,ICN,28790.52,553.6638,6,2015,2023,kr_trend_wm_max_recent_v2
MWX,CEB,28441.0,546.9423,2,2018,2019,kr_trend_wm_max_recent_v2
NRT,CJU,28429.97,546.7302,7,2015,2025,kr_trend_wm_max_recent_v2
CEB,MWX,28362.0,545.4231,2,2018,2019,kr_trend_wm_max_recent_v2
CXR,TAE,28358.43,545.3545,3,2019,2025,kr_trend_wm_max_recent_v2
DMK,CJJ,28260.43,543.4698,2,2023,2024,kr_trend_wm_max_recent_v2
MWX,KIX,28258.08,543.4246,4,2018,2024,kr_trend_wm_max_recent_v2
HIN,CJU,28157.39,541.4882,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,ADD,28157.0,541.4808,7,2016,2025,kr_trend_wm_max_recent_v2
ICN,CJU,28071.07,539.8283,2,2015,2016,kr_trend_wm_max_recent_v2
PUS,KKJ,28058.0,539.5769,4,2016,2019,kr_trend_wm_max_recent_v2
ADD,ICN,28054.0,539.5,8,2015,2025,kr_trend_wm_max_recent_v2
NGO,CJJ,27853.89,535.6517,1,2025,2025,kr_trend_wm_max_recent_v2
CJJ,NGO,27821.03,535.0198,1,2025,2025,kr_trend_wm_max_recent_v2
ICN,HIJ,27684.79,532.3999,8,2015,2025,kr_trend_wm_max_recent_v2
KIX,MWX,27196.26,523.005,5,2015,2024,kr_trend_wm_max_recent_v2
IKT,ICN,27059.0,520.3654,5,2015,2019,kr_trend_wm_max_recent_v2
ICN,ROR,26907.6,517.4538,5,2015,2019,kr_trend_wm_max_recent_v2
CJU,NRT,26884.98,517.0188,7,2015,2025,kr_trend_wm_max_recent_v2
ROR,ICN,26768.88,514.7862,5,2015,2019,kr_trend_wm_max_recent_v2
ICN,NAN,26567.65,510.9164,5,2015,2019,kr_trend_wm_max_recent_v2
MYJ,PUS,26532.48,510.24,3,2023,2025,kr_trend_wm_max_recent_v2
HIJ,ICN,26406.04,507.8084,8,2015,2025,kr_trend_wm_max_recent_v2
PUS,MYJ,26383.94,507.3834,3,2023,2025,kr_trend_wm_max_recent_v2
NAN,ICN,25784.23,495.8506,5,2015,2019,kr_trend_wm_max_recent_v2
PUS,VTE,25539.83,491.1506,8,2015,2025,kr_trend_wm_max_recent_v2
VTE,PUS,24904.93,478.941,8,2015,2025,kr_trend_wm_max_recent_v2
CRK,CJJ,24724.68,475.4745,3,2023,2025,kr_trend_wm_max_recent_v2
ICN,PPS,24349.0,468.25,2,2018,2019,kr_trend_wm_max_recent_v2
SYX,PUS,24290.22,467.1196,7,2016,2025,kr_trend_wm_max_recent_v2
CJJ,CRK,24214.71,465.6676,3,2023,2025,kr_trend_wm_max_recent_v2
ICN,IKT,24203.0,465.4423,5,2015,2019,kr_trend_wm_max_recent_v2
TAE,HKG,24147.0,464.3654,5,2016,2025,kr_trend_wm_max_recent_v2
PUS,CNX,24050.47,462.509,4,2015,2025,kr_trend_wm_max_recent_v2
PPS,ICN,23956.0,460.6923,2,2018,2019,kr_trend_wm_max_recent_v2
TAE,GMP,23923.0,460.0577,2,2018,2019,kr_trend_wm_max_recent_v2
ICN,YGJ,23846.99,458.5959,8,2015,2025,kr_trend_wm_max_recent_v2
MFM,TAE,23734.0,456.4231,2,2018,2019,kr_trend_wm_max_recent_v2
OVB,ICN,23551.0,452.9038,5,2015,2019,kr_trend_wm_max_recent_v2
YGJ,ICN,23548.1,452.848,8,2015,2025,kr_trend_wm_max_recent_v2
HFE,ICN,23518.0,452.2692,7,2015,2025,kr_trend_wm_max_recent_v2
CNX,PUS,23417.63,450.3391,4,2015,2025,kr_trend_wm_max_recent_v2
HKG,TAE,23408.0,450.1538,5,2016,2025,kr_trend_wm_max_recent_v2
ICN,ZRH,23357.0,449.1731,8,2015,2025,kr_trend_wm_max_recent_v2
PUS,SYX,23319.53,448.4524,7,2016,2025,kr_trend_wm_max_recent_v2
YTY,CJU,23062.0,443.5,4,2016,2019,kr_trend_wm_max_recent_v2
ICN,KMI,23005.32,442.4101,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,OVB,22900.0,440.3846,5,2015,2019,kr_trend_wm_max_recent_v2
VCA,ICN,22728.45,437.0855,2,2023,2024,kr_trend_wm_max_recent_v2
ICN,YNZ,22723.38,436.988,8,2015,2025,kr_trend_wm_max_recent_v2
KMI,ICN,22674.48,436.0476,8,2015,2025,kr_trend_wm_max_recent_v2
TAE,MFM,22618.0,434.9615,2,2018,2019,kr_trend_wm_max_recent_v2
CJU,YTY,22469.0,432.0962,4,2016,2019,kr_trend_wm_max_recent_v2
TAO,CJJ,22435.48,431.4516,1,2025,2025,kr_trend_wm_max_recent_v2
FOC,ICN,22415.03,431.0582,3,2016,2025,kr_trend_wm_max_recent_v2
ISG,ICN,22386.65,430.5124,1,2025,2025,kr_trend_wm_max_recent_v2
ICN,VCA,22369.99,430.1922,2,2023,2024,kr_trend_wm_max_recent_v2
YNZ,ICN,22313.52,429.1062,8,2015,2025,kr_trend_wm_max_recent_v2
YNY,CJU,22291.63,428.6853,3,2019,2025,kr_trend_wm_max_recent_v2
ICN,ISG,22228.59,427.4728,1,2025,2025,kr_trend_wm_max_recent_v2
LED,ICN,22175.0,426.4423,5,2015,2019,kr_trend_wm_max_recent_v2
ICN,HFE,22000.0,423.0769,7,2015,2025,kr_trend_wm_max_recent_v2
WNZ,ICN,21964.68,422.3977,7,2016,2025,kr_trend_wm_max_recent_v2
CJU,YNY,21797.03,419.1737,3,2019,2025,kr_trend_wm_max_recent_v2
MWX,BKK,21736.2,418.0038,4,2018,2024,kr_trend_wm_max_recent_v2
ICN,SHI,21696.78,417.2458,2,2024,2025,kr_trend_wm_max_recent_v2
CJJ,TAO,21631.87,415.9975,1,2025,2025,kr_trend_wm_max_recent_v2
SHI,ICN,21618.89,415.7479,2,2024,2025,kr_trend_wm_max_recent_v2
ICN,WNZ,21588.3,415.1596,7,2016,2025,kr_trend_wm_max_recent_v2
ICN,LED,20946.0,402.8077,5,2015,2019,kr_trend_wm_max_recent_v2
CJU,SHE,20500.04,394.2316,8,2015,2025,kr_trend_wm_max_recent_v2
BKK,MWX,20314.32,390.66,4,2018,2024,kr_trend_wm_max_recent_v2
ICN,NGS,20207.56,388.607,7,2015,2025,kr_trend_wm_max_recent_v2
ICN,KIJ,19672.0,378.3077,8,2015,2025,kr_trend_wm_max_recent_v2
KIJ,ICN,19413.86,373.3435,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,YYC,19390.79,372.8998,2,2024,2025,kr_trend_wm_max_recent_v2
SJW,ICN,19373.88,372.5746,8,2015,2025,kr_trend_wm_max_recent_v2
YYC,ICN,19277.57,370.7226,2,2024,2025,kr_trend_wm_max_recent_v2
SHE,CJU,19244.97,370.0955,8,2015,2025,kr_trend_wm_max_recent_v2
TAE,VVO,19115.0,367.5962,2,2018,2019,kr_trend_wm_max_recent_v2
ICN,CMB,19083.18,366.9842,8,2015,2025,kr_trend_wm_max_recent_v2
ULN,PUS,18993.54,365.2604,6,2015,2023,kr_trend_wm_max_recent_v2
NGS,ICN,18815.23,361.8313,7,2015,2025,kr_trend_wm_max_recent_v2
ICN,FOC,18792.1,361.3866,2,2024,2025,kr_trend_wm_max_recent_v2
PUS,DLI,18737.43,360.3352,2,2023,2024,kr_trend_wm_max_recent_v2
CMB,ICN,18716.93,359.9409,8,2015,2025,kr_trend_wm_max_recent_v2
ICN,KMQ,18263.39,351.219,8,2015,2025,kr_trend_wm_max_recent_v2
DLI,PUS,18200.68,350.0131,2,2023,2024,kr_trend_wm_max_recent_v2
ICN,AOJ,18149.0,349.0192,7,2015,2025,kr_trend_wm_max_recent_v2
VVO,TAE,18127.0,348.5962,2,2018,2019,kr_trend_wm_max_recent_v2
TAE,PEK,18074.87,347.5936,5,2015,2019,kr_trend_wm_max_recent_v2
PUS,ULN,18068.63,347.4736,5,2016,2023,kr_trend_wm_max_recent_v2
NKG,PUS,18015.0,346.4423,5,2015,2019,kr_trend_wm_max_recent_v2
AOJ,ICN,17794.0,342.1923,7,2015,2025,kr_trend_wm_max_recent_v2
PEK,TAE,17568.19,337.8499,5,2015,2019,kr_trend_wm_max_recent_v2
NRT,MWX,17492.0,336.3846,2,2019,2024,kr_trend_wm_max_recent_v2
CKG,CJU,17442.31,335.4291,3,2015,2019,kr_trend_wm_max_recent_v2
PUS,NKG,17257.0,331.8654,5,2015,2019,kr_trend_wm_max_recent_v2
ICN,SJW,16979.94,326.5373,8,2015,2025,kr_trend_wm_max_recent_v2
KMQ,ICN,16913.53,325.2603,8,2015,2025,kr_trend_wm_max_recent_v2
MWX,NRT,16833.0,323.7115,2,2019,2024,kr_trend_wm_max_recent_v2
CJU,CKG,16780.95,322.7105,3,2015,2019,kr_trend_wm_max_recent_v2
ZAG,ICN,16694.0,321.0385,4,2018,2025,kr_trend_wm_max_recent_v2
TPE,MWX,16591.32,319.0638,4,2018,2024,kr_trend_wm_max_recent_v2
TAE,BKI,16531.0,317.9038,1,2019,2019,kr_trend_wm_max_recent_v2
MWX,TPE,16516.86,317.6319,4,2018,2024,kr_trend_wm_max_recent_v2
XIY,PUS,16481.16,316.9454,8,2015,2025,kr_trend_wm_max_recent_v2
BKI,TAE,16167.0,310.9038,1,2019,2019,kr_trend_wm_max_recent_v2
CJU,NNG,16139.91,310.3829,2,2015,2016,kr_trend_wm_max_recent_v2
NNG,CJU,16126.12,310.1176,2,2015,2016,kr_trend_wm_max_recent_v2
CJU,KMG,16062.44,308.8932,2,2015,2016,kr_trend_wm_max_recent_v2
PUS,XIY,15839.58,304.6073,8,2015,2025,kr_trend_wm_max_recent_v2
PUS,YNT,15810.0,304.0385,5,2015,2019,kr_trend_wm_max_recent_v2
GMP,TAE,15743.0,302.75,3,2017,2019,kr_trend_wm_max_recent_v2
ICN,TOY,15609.06,300.1742,5,2015,2019,kr_trend_wm_max_recent_v2
ICN,HKD,15507.53,298.2218,1,2025,2025,kr_trend_wm_max_recent_v2
YNT,PUS,15475.53,297.6064,5,2015,2019,kr_trend_wm_max_recent_v2
HKD,ICN,15234.04,292.9623,1,2025,2025,kr_trend_wm_max_recent_v2
TOY,ICN,15116.4,290.7,5,2015,2019,kr_trend_wm_max_recent_v2
WEH,TAE,15058.0,289.5769,1,2019,2019,kr_trend_wm_max_recent_v2
MLE,ICN,14922.0,286.9615,5,2015,2019,kr_trend_wm_max_recent_v2
XMN,CJU,14821.89,285.0364,3,2015,2017,kr_trend_wm_max_recent_v2
ICN,JMU,14792.0,284.4615,8,2015,2025,kr_trend_wm_max_recent_v2
TAE,WEH,14605.0,280.8654,1,2019,2019,kr_trend_wm_max_recent_v2
CJU,XMN,14543.86,279.6895,3,2015,2017,kr_trend_wm_max_recent_v2
ICN,MLE,14532.0,279.4615,5,2015,2019,kr_trend_wm_max_recent_v2
ICN,HAK,14219.97,273.461,8,2015,2025,kr_trend_wm_max_recent_v2
PUS,HSG,14149.0,272.0962,2,2018,2019,kr_trend_wm_max_recent_v2
HAK,ICN,14040.64,270.0123,8,2015,2025,kr_trend_wm_max_recent_v2
JMU,ICN,13637.4,262.2577,8,2015,2025,kr_trend_wm_max_recent_v2
HSG,PUS,13615.0,261.8269,2,2018,2019,kr_trend_wm_max_recent_v2
ICN,RUH,13478.4,259.2001,4,2015,2024,kr_trend_wm_max_recent_v2
KKJ,MWX,13445.0,258.5577,2,2018,2019,kr_trend_wm_max_recent_v2
ICN,TXN,13161.06,253.0973,5,2015,2019,kr_trend_wm_max_recent_v2
TAO,CJU,13034.0,250.6538,3,2019,2025,kr_trend_wm_max_recent_v2
SYX,TAE,13027.0,250.5192,4,2016,2019,kr_trend_wm_max_recent_v2
ICN,NQZ,12882.0,247.7308,7,2015,2025,kr_trend_wm_max_recent_v2
ICN,BWN,12879.49,247.6825,6,2017,2025,kr_trend_wm_max_recent_v2
TAE,SYX,12865.0,247.4038,4,2016,2019,kr_trend_wm_max_recent_v2
WUX,ICN,12854.39,247.1997,4,2019,2025,kr_trend_wm_max_recent_v2
TXN,ICN,12816.69,246.4748,5,2015,2019,kr_trend_wm_max_recent_v2
AXT,ICN,12736.98,244.9419,1,2015,2015,kr_trend_wm_max_recent_v2
MWX,KKJ,12730.0,244.8077,2,2018,2019,kr_trend_wm_max_recent_v2
ICN,WUX,12678.85,243.8241,4,2019,2025,kr_trend_wm_max_recent_v2
HGH,CJJ,12660.24,243.4662,5,2015,2019,kr_trend_wm_max_recent_v2
CJJ,OKA,12564.8,241.6307,1,2025,2025,kr_trend_wm_max_recent_v2
ICN,AXT,12497.76,240.3416,1,2015,2015,kr_trend_wm_max_recent_v2
BWN,ICN,12365.94,237.8066,6,2017,2025,kr_trend_wm_max_recent_v2
RUH,ICN,12364.13,237.7718,4,2015,2024,kr_trend_wm_max_recent_v2
ICN,YUL,12360.56,237.7031,1,2025,2025,kr_trend_wm_max_recent_v2
NQZ,ICN,12293.04,236.4046,7,2015,2025,kr_trend_wm_max_recent_v2
CGQ,CJU,12250.0,235.5769,6,2015,2025,kr_trend_wm_max_recent_v2
CSX,CJU,12145.0,233.5577,6,2015,2024,kr_trend_wm_max_recent_v2
OKA,CJJ,12135.02,233.3657,1,2025,2025,kr_trend_wm_max_recent_v2
MWX,PVG,12133.0,233.3269,5,2015,2019,kr_trend_wm_max_recent_v2
CJJ,HGH,12052.32,231.7754,5,2015,2019,kr_trend_wm_max_recent_v2
CPH,ICN,11827.78,227.4573,1,2025,2025,kr_trend_wm_max_recent_v2
KMJ,TAE,11689.0,224.7885,2,2018,2019,kr_trend_wm_max_recent_v2
MTY,ICN,11587.01,222.8272,5,2017,2025,kr_trend_wm_max_recent_v2
GUM,TAE,11580.0,222.6923,5,2016,2025,kr_trend_wm_max_recent_v2
ICN,CPH,11565.83,222.4198,1,2025,2025,kr_trend_wm_max_recent_v2
TAE,KMJ,11507.0,221.2885,2,2018,2019,kr_trend_wm_max_recent_v2
YUL,ICN,11480.58,220.7804,1,2025,2025,kr_trend_wm_max_recent_v2
PVG,MWX,11469.0,220.5577,5,2015,2019,kr_trend_wm_max_recent_v2
PUS,HGH,11425.02,219.7119,5,2015,2019,kr_trend_wm_max_recent_v2
WNZ,CJU,11356.0,218.3846,4,2015,2019,kr_trend_wm_max_recent_v2
CJU,CGQ,11354.0,218.3462,6,2015,2025,kr_trend_wm_max_recent_v2
HGH,PUS,11233.26,216.0242,5,2015,2019,kr_trend_wm_max_recent_v2
TAE,GUM,11020.96,211.9415,5,2016,2025,kr_trend_wm_max_recent_v2
CJU,CSX,11010.0,211.7308,6,2015,2024,kr_trend_wm_max_recent_v2
ICN,ZAG,10834.14,208.3488,3,2018,2025,kr_trend_wm_max_recent_v2
ICN,JED,10455.02,201.0581,4,2015,2024,kr_trend_wm_max_recent_v2
SZX,CJU,10442.17,200.811,6,2015,2025,kr_trend_wm_max_recent_v2
CJU,SZX,10196.72,196.0907,6,2015,2025,kr_trend_wm_max_recent_v2
WEH,CJJ,10172.0,195.6154,1,2019,2019,kr_trend_wm_max_recent_v2
MWX,VVO,10001.0,192.3269,1,2019,2019,kr_trend_wm_max_recent_v2
PEK,MWX,9847.97,189.384,3,2015,2017,kr_trend_wm_max_recent_v2
XIY,CJU,9839.94,189.2296,8,2015,2025,kr_trend_wm_max_recent_v2
CJJ,NGB,9771.44,187.9122,3,2016,2018,kr_trend_wm_max_recent_v2
CJU,WNZ,9689.0,186.3269,4,2015,2019,kr_trend_wm_max_recent_v2
